tweetId;tweetText;tweetDate;sentimentLabel
3106;i wish i could do somth amaz no tal that i know of apart from lam jok my dolphin nois i'll let u know when i find it ;20/11/2015;0
3107;i wish i could forget  ;19/09/2015;0
3108;i wish i had my tablet pen c ;19/09/2015;1
3109;i wish i liv in atlant ;04/09/2015;0
3110;i wish i wasn't on my way to work right now ;22/07/2015;0
3111;i wish my bestiebytch was her and not dead leav me al alon rip amy i hell miss her she was that 1 person who inderstood al ;31/01/2015;0
3112;i wish my bf real how gre i was ;17/07/2015;0
3113;i wish my mom didn't cancel cabl ;17/09/2015;0
3114;i wish someon was her to watch thi movy with me suck watch tit alon hah depres ;23/02/2015;0
3115;i off dnt lik eyelin ughhh im so hungry  ;05/03/2015;0
3116;i on 45 min lunch break today stupid dead fil ;11/07/2015;0
3117;i real don't ev know what todo ;26/02/2015;0
3118;i real don't lik my new haircut it's too short ;25/02/2015;0
3119;i real nee a hug ;27/10/2015;0
3120;i real wann watch the david cook and archulet concert sooo hot ;18/08/2015;1
3121;i sad right now ;21/10/2015;0
3122;i said i get a sum flu not the swin flu but now bil of swineflu tweet ar follow me ;04/08/2015;1
3123; i sang ear tonight on song'twas fun ;16/10/2015;1
3124;i see you bab follow my boy @realtalk24 @msmariag @butterscotchbre @cheeksgreatbarz ;30/10/2015;1
3125;i seem to hav lost 2 follow today should i tak that person am i real that bor ;16/03/2015;0
3126;i sery hat thi assign sigh and i got no mood to do oth assign also coz i'm worry too much abt thi on grrr ;17/07/2015;0
3127;i shin through my smil someon said i'm just jamba ;30/09/2015;1
3128;i shouldn't ev both watch the mmva's it's on gonn piss me off ;22/07/2015;0
3129;i so wish my head would sort itself out god i hat being 15 sometim ;13/02/2015;0
3130;i spok too soon ;15/01/2015;0
3131;i stil can't mak video ;01/01/2015;0
3132;i think i did good in the math test i nee to writ nao34 655 word ;20/01/2015;1
3133;i think i hav the handwrit of a littl kid prob becaus i typ so much and writ so littl httptwitpiccom7ijsv ;12/06/2015;0
3134;i think i'm develop an ang problem ;27/10/2015;0
3135;i think i'm get sick everyday ;03/11/2015;0
3136;i think i'm get that stomach vir going aroundnooooooo ;13/07/2015;0
3137;i think i'm start to get sick piglet flu ;08/01/2015;0
3138;i think imm hav 2 tak my dog 2 the vet ;18/08/2015;0
3140;i think waayy to much ;06/04/2015;0
3141;i thought i had kick the insomn bucket aft doing so wel and act get to bed bef midnight the past few night ;08/03/2015;0
3142; i thought i'd seen everyth until i saw everyth bef my own ey last night i mean it it real doe break my heart sometim ;15/05/2015;0
3143;i thought the hil would be an hour long ;18/04/2015;0
3144;i try t remind myself oft that ev the smallest input can produc big result httptinyurlcom2mn6vl ;06/06/2015;1
3145;i try to fix thing and al it doe is mak it wors what els do i do ;07/09/2015;0
3146; i wak up show eatand go back to bed i'm so tir al the tim ;03/10/2015;0
3147;i wan be hom but jbiz is gay he's gay ;19/01/2015;0
3148;i wann curl up in a bal todayyy pack tonight i leav day aft tomorrow thi is nut ;04/03/2015;0
3149;i wann get crunk with random again just not as bad lol ;08/06/2015;0
3150;i wann go hom 0 fuck myself ;18/06/2015;0
3151;i wann pick up my jimmy choo shad post off should ree be op on sun ;08/10/2015;0
3152;i wann reciev his mess 2 do it for me get on min bed him and chit and put that i can get his shit you know my email and the pa  ;07/08/2015;0
3153;i wann record new mat ;22/09/2015;0
3154;i wann us my swimsuit ;28/04/2015;0
3155;i wann watch transform reveng of the fal aw man seem soo good  ;16/01/2015;0
3156;i want a hous ;23/09/2015;0
3157;noon i know is on twit ;26/04/2015;0
3158;noon want to talk to me lol ;13/07/2015;0
3159;not ev on singl replywh ar peopl look for nowaday anyway chang my host to gdi also attend the webin not bad ;26/02/2015;0
3160;not feelin wel ;05/09/2015;0
3161;not feel good but on the plu sid im wiifit  ;15/09/2015;0
3162; not feel very wel at al today ;30/03/2015;0
3163; not feel wel ;20/06/2015;0
3164;not happy ;13/06/2015;0
3165;not now is on tv ;07/08/2015;1
3166;not very wel ;05/02/2015;0
3167;noth ;16/11/2015;0
3168;noth left to do but sit back relax hav fun and enjoy the rid lmbo xd ;20/02/2015;1
3169;noth to do all dayyyyyyy ;17/11/2015;0
3170;noth with lalala 1weikert 2hale 3study 4morello 5hartley 6cardona 7lunch 8shongut ;18/06/2015;0
3171;notsugrip httpwwwkivisaarcomitblog042009898notsugripphtml via @addthis ;26/03/2015;1
3172;now i hav on 39 follow ;27/03/2015;0
3173; now my exdayc cli claim that i ow them ov $400 and ar going to tak thing to the ;05/01/2015;0
3174;now that i kno is a lie whatev ' ;21/08/2015;0
3175;nuffin mor eckkky that i cant tak besid being disrespect is o being ignoreblahhhhhhh ;08/07/2015;0
3176;nugget out ;24/01/2015;0
3177;nuu sup stop that it not good fer yo heal ;24/07/2015;0
3178;nvm not doubl didget someon on my follow was bad so i had to block them sorry person ;17/10/2015;0
3179;o sear perfekt vodk bertolucc the dream ;18/06/2015;1
3180;od i tri to cal mitchel musso but it dos work ;21/11/2015;0
3181;of al the thing i lost i miss my commun org degr the most ;28/03/2015;0
3182;off from work and no wifey ;06/09/2015;0
3183; off to kokomo to see if i can squeez into thi dress then sho shop with my seeest and visit my brand ;22/04/2015;1
3184;oh dear @rainbowbright i'm so sorry to hear that ;26/05/2015;0
3185;oh gre nee to tidy my fuck room ;11/06/2015;0
3186;oh i miss it ;19/03/2015;0
3187;oh lebron sex and the city wil cur my sad temp ;11/10/2015;0
3188;oh man when you mak fishh you end up fishy ;15/09/2015;1
3189;oh nooo cry timeth part of the movy is so sad ;05/05/2015;0
3190;ohh i nee to sleeep but i can't uhhhh @ ;31/03/2015;0
3191;ok good im not the on on thi weath mak me so happy ;03/07/2015;1
3192;ok i miss u too soph ;30/04/2015;0
3193;ok so i overreact my bad i was in the wrong shit hap just wann talk to you ;12/02/2015;0
3194; ok how about just pray for ment clar whil drum today sint didn't hap hav  httpbitlyhskkd ;17/01/2015;1
3195;okay hav a good ev everybody ;14/09/2015;0
3196;okay imy ;27/10/2015;0
3197;omfg 730 ekkkkk im so excit to see param im on going caus param is going to be ther  and thi is my birthday pres ;13/01/2015;1
3198;on a big boat bob up and down on the tham sun shin the arom of our lunch fil the resta and a beer on it's way ;06/01/2015;1
3199;on the sad boat again why do i let shit lik thi hap ;06/10/2015;0
3200;on the way to work  didn't noe that i hav work today  ;09/11/2015;0
3201;on down two to get thi shit right  kenny any minut now ;24/03/2015;0
3202;on happy man right her peopl ;21/11/2015;1
3203;on littl boy with ant in his pant and his shirt and his hair  angry ant  lot ;23/06/2015;0
3204;i wish thing wer diff ;08/02/2015;0
3205;i wok up to a migrainemy sinus act up nooo ;23/10/2015;0
3206;i work at 1030 u ;12/03/2015;1
3207;i work at 930 the morn aft crank mob il hav to cut thi on short too tot bum ;19/06/2015;0
3208;i work until 945 i'm unhappy about that whatev avet bro is tomorrow night ;29/04/2015;0
3209;i would lov to rid the superm right now ;31/01/2015;0
3210;i am so sorry ;27/02/2015;0
3213;ian crawford isn't with the cab anymorrrrrrr ;12/11/2015;0
3214;i'd rath be in the bahama ;09/07/2015;0
3215;idk if i should hav said that ;29/10/2015;0
3216;idk what els to do ;06/05/2015;0
3217;ih had 110 follow and now ih hav 99 heyyy twit ;30/06/2015;0
3218;i'll miss thi year so much i lov high school jam is so freak lucky he get 2 go drink w rob i can't ev drink at al ;12/05/2015;0
3219;il so now school you'd think i'd be happy becaus of that ;25/07/2015;0
3220;im a littl spoil brat  dont hat me for hack you sist ;24/11/2015;1
3221;i'm a sil girl ;14/03/2015;0
3222;i'm al alon on er peep talk to mee x httpmylocme484v ;05/08/2015;0
3223;i'm al alon on twit ;07/02/2015;0
3224;i'm al fin list i'm sort consid giv it anoth play though i might hav miss a jok or two aft al ;15/02/2015;0
3225;im am going to send som twit to som folk ;24/03/2015;1
3226;i'm awak it's amazin ;08/10/2015;1
3227;i'm being threat'ned to attend bw3 tonight ;26/06/2015;0
3228;i'm bor  we everyth is gonn b fun lat in da day  bye bye world til lat ;15/06/2015;0
3229;im bor anyon wann talk ;03/04/2015;1
3230;im bump caus he cant go ;03/05/2015;0
3231;i'm chil he's the on freak out ;17/10/2015;1
3232; i'm confus with thi twit lark ;20/10/2015;1
3233;i'm fin homebut sad that ae is over miss everyon  ;22/01/2015;0
3234;im gna hat today i already know ;28/06/2015;0
3236;i'm going to play with my camer today ;19/11/2015;1
3237;i'm gonn hav som ram and play a ff gam haven't decid which yet ;05/07/2015;1
3238;i'm gonn watch horton again with mum clo for som laugh ;11/05/2015;0
3239;i'm hav a homework fail right now i wish i could stop tim ;20/07/2015;0
3240;i'm hav a shitty night too ihop you feel bet @stevenraymorris ;21/11/2015;0
3241;im in a good mood despit the fact my lunch is being tak ov by un shit wil hav to do som aft the view bad tim ;31/05/2015;0
3242;i'm in a gre mood but  i feel a littl guil qq xd ;09/05/2015;1
3243;i'm in gard chillin' ;22/09/2015;1
3244; i'm in the bor bank som blok has just ask about a chequ he 'sented' oh the joy of modern engl ;27/06/2015;0
3245;im in troubl for leav the heat on al night ;12/05/2015;0
3246;im just plain pathet ;27/07/2015;0
3247;im lik thi right now httptwitpiccom7zn9v ;28/09/2015;0
3248;im mor than a pair of leg i hav a gre sens of hum and i'm fil with ton of random triv so y won't anyon hang out with me ;28/06/2015;0
3249;i'm not buy thi dress cos it 30 doll but my heart sery gonn ach for day aft it ;17/04/2015;0
3250;i'm not cold ;01/10/2015;1
3251;i want a iphon now lol get a tad bit jeal stupid 10 mon left on my tmobl contract rawrrr lol ;03/07/2015;0
3252;i want an octop flash driv ;22/11/2015;0
3253;i want everyth to be back to norm ;02/04/2015;0
3254;i want movy but my back doesn't want to coop so i can put on pant ;06/06/2015;0
3255;i want my stupid four harry pot book ;07/07/2015;0
3256;i want on ;23/04/2015;0
3257;i want som ic cream ;17/06/2015;0
3258;i want to buy the gam bayonett and cosplay her definit video gam vix 3 ;01/08/2015;1
3259;i want to get out of her bef that guy com back and chop off my hand ;17/03/2015;0
3260;i want to go down ;12/08/2015;0
3261;i want to go now ;22/03/2015;0
3262; i want to stay in bed al day ;21/10/2015;0
3263;i want to twat with the as ;21/03/2015;0
3264;i want to watch the sup juny video catherin sent me but i'm scar look at mary ;25/05/2015;0
3265;i want van bast to b the mil man  ;19/11/2015;0
3266;i want 2 go 2 the beach but no on els want 2 go again  ;03/04/2015;0
3267;i want to continu that convo oh wel ;08/11/2015;0
3268;i want to sleep in ;14/04/2015;0
3269;i want to plaayyyy ;19/07/2015;0
3270;i was go the middl of watch 'strong baby' by seungr and the stupid pow went out ;05/11/2015;0
3271;i was help mommy cle and we found cloth we bought for daddy that he nev got to wear ;02/06/2015;0
3272;i was not abl to pay for my new domain and host becaus the bank clos at 3pm ouch ;11/02/2015;0
3273;i was vomet al ov the plac and at the end mrs val was lik to my mum ur daught a wtff ;26/03/2015;0
3274; i was watch how i met yo moth when sud al the screen went black off shitass what hap ;09/04/2015;0
3275;i wasn't abl to mak to to the fre chak khan concert in dc shak fist ;28/03/2015;0
3276;i wil be to sad to go ;06/11/2015;0
3277;i wil can you believ it been a mon already ;15/08/2015;1
3278;i wil miss u ;08/06/2015;0
3279;i wil watch supern now niahahahahaa awesom show ;10/10/2015;1
3280;i wish he wasnt so down on himself idk how to mak him che up boy stat is depress the crap out of him memiss him lik crazy ;01/05/2015;0
3281;i wish i could heal @sarabatch's nec ;07/11/2015;0
3282;i wish i could liv in sac but bring al my friend and band with me ;02/02/2015;0
3283;i wish i could sleep in lik everyon els ;23/01/2015;0
3284;i wish i felt good enough to play in the rain ;29/07/2015;0
3285;i wish i got som breakfast my stomach is growl ;01/01/2015;0
3286;i wish i was in alabam right now sigh ;08/11/2015;0
3287; i wish i was watchin lebron play ;25/03/2015;0
3288;i wish ther wasn't any bad in thi world i don't know how much mor i can tak bef i break ;25/07/2015;0
3289;i wish u guy would stop fight ;09/04/2015;0
3290;i wish we could hav spent the last ful day of skool togetherwalk 2 class going 2 lunch with you would hav mad my entir yr  ;17/06/2015;0
3291;i wish you had yo phon i can send you email from my phon if you giv me yo address ;19/09/2015;0
3292;i wok my friend in the middl of the night al becaus of my cousin grac  she and say to him in 1211 ggrrrr ;18/08/2015;0
3293;i wok up from the dead pain in my rib i just know i gonn die cry cry cry it hurt so bad oh and good morn ;29/06/2015;0
3294;on mor fin then bye bye school ;29/08/2015;1
3296;on of our two carp died today he is mor than 2 feet long and look healthy otherwiseit has been real hot her not enough oxyg ;10/06/2015;0
3297;on point ;11/04/2015;0
3298;on sess in the gym and i'm hav problem with my leg again slip disc  sci pain wil hav to us my stick thi week  ;14/10/2015;0
3299;ono sunburn ;26/08/2015;0
3300;ooh such a lov morn xoxo ;20/03/2015;1
3301;ouchh i pok my ey ;21/03/2015;0
3302;our internet is ''experiencing serv interuption'' kjs ;01/11/2015;0
3303;our plan chang we aren't abl to see transf tonight sorry @justcherie mak it up to you ;14/01/2015;0
3304; out for a lat night cigaret can't sleep ;17/05/2015;0
3305;ov it ;29/04/2015;0
3306;owir ;19/06/2015;0
3307;pain errrg stupid cold and stupid peopl confus me ;11/02/2015;0
3308;paranoid looooooooov that song @jonasbrothers good job amaz httpbitlyqqaqp ;23/02/2015;1
3309;par ar back hah ;27/06/2015;0
3310;par hav fuck off to the beach without me i hat hot weath when i'm rev ahhhhh i nee tomorrow ;29/04/2015;0
3311;party the satspixie24th party bbq party  w the besty forrrr dud xx ;02/04/2015;1
3312;patrick wolf cam on to introduc serafin x x ;13/06/2015;1
3313;perfect cook halfboil eg  my favourit spoon and that homebrand dark soy sauc mak my day ;09/05/2015;1
3314; phewwww i did bet then i expect on my midterm on mor to gooo and then i amm fre ;10/07/2015;1
3315;phon on the verg of dying  smartphon indee com on guy build a bet battery #g1 ;15/01/2015;0
3316;pick up new mcfly ticket at the venu so eff excit i near cri with reliev hah ;13/06/2015;1
3317;plan didn't com threw again what doe it tak to just hav a good excit day with that ;25/09/2015;0
3318; pleas keep my room domin in yo pray he's back in the hospit hav surgery again ;15/10/2015;0
3319;pleas talk to me ;05/10/2015;0
3320;pleas ;22/01/2015;1
3321;point stil not tak ;14/02/2015;0
3322;pok wont work ;12/09/2015;0
3323; pont winery in temecul has amaz win you should go out ther and try it lov lov the beverino che ;03/11/2015;1
3324;pool stil clos we wil tak anoth look at 3 pm pleas check back ;04/04/2015;0
3325;poor aid i want u 2 win ;15/05/2015;0
3326;poor unc jam pleeas get bet  ;18/07/2015;0
3327;poo farrah her last 3 year hav been soooo sad ;27/02/2015;0
3328;posit inspir from o magazin in a world ful of neg it is sometim hard to stay posit httpbitly10smjp ;24/05/2015;1
3329;preord new iphon and saw it just went out today from appl and not get her until the 22nd which men the 23rd  bum ;25/07/2015;0
3330;pretty sad right now ;19/09/2015;0
3331;put on way to much makeup try to hid the fact that i'm sick i hop my boss doesn't send me hom ear again ;24/05/2015;0
3332; quh'nite twit  uqhh qott qet up at 6 for work ;28/09/2015;0
3333;im not going to school today ;10/09/2015;1
3334;im not lik thi it suck ;28/10/2015;0
3335;im not sur if im up for the premy of the song ;09/04/2015;0
3336;i'm not tal enough to collect the orang from my tre i want my fresh orang juic ;24/04/2015;0
3337;i'm off to sleep goodnight tweet enjoy yo day xxx ;20/01/2015;1
3338;im out for tonight talk to yal lat ;26/01/2015;0
3339;im pretty sur it would fit into my pant as wel @beaulieu85 it amaz but i jus found my tiny lil greg guy that i got from pbmall ;19/04/2015;1
3340;i'm rollin ov her smh cau i can imagin my daught doin that rit now n she jump sumtim too lol ;05/06/2015;1
3341;im sad al the good phon ar ov 100 doll and i can on spend 100 doll ;01/01/2015;0
3342;im sad i hat rel they suck ;22/06/2015;0
3343;im sad im suppos to b off today but i gott go to wrk ;11/11/2015;0
3344;i'm sad idk why you're both me but you ar which mak me feel wors becaus i'm being a bitch to you you don't deserv it ;07/09/2015;0
3345;im sadhubby had a show tonight at club rock and the baby ar sleep so im al alon ;18/07/2015;0
3346;i'm sery not feelin the bb10 vib thi year that evict lack someth ;27/10/2015;0
3347;i'm sick very sick it not good ;28/02/2015;0
3348;im sleepy about to go hom and tak a nap ;18/06/2015;0
3349;i'm smil becaus i lost i lost 24 lbs so far join the thousand of los httpbitlyvwdw2 ;27/08/2015;1
3350;im so awesom ;13/09/2015;1
3351;i'm so bor and i hav exam next week and i feel il lol everyon feel sympathet for me  ;16/05/2015;0
3352;im so excit ;30/04/2015;1
3353;im so fuck rad point at last tweet on miss 3 tt's which hap to be #e3 #clothdiapers and jbarsodmg hah don ;04/09/2015;1
3354;i'm so happy right now  i hav no ide why ;10/06/2015;1
3355; i'm so mad at my mom for not let me and @amandambryant road trip to iow in july to see @varsityfc and @vfactory ;06/03/2015;0
3356;im so sad sist is leav for across the country tmr ;29/04/2015;0
3357;i'm so sorry for yo loss @yeokerlinexd ;26/01/2015;0
3358;i'm so tir that i can't sleep what the f ;11/06/2015;0
3359;im sorry i thought u nam was sady sham on me ;16/09/2015;0
3360;im sorry maren if you lik scary movy i'd say com with me ;09/07/2015;0
3361;i'm sorry yo team couldn't hit today king felix you pitch a gre gam ;26/01/2015;0
3362;i'm sorry i hop rum feel bet soon hang in ther ooxx ;27/02/2015;0
3363;i'm stil tir i think il mak som coff hop it keep me up zz ;27/02/2015;0
3364;i'm stil tir i think i'll mak som coff hop it'll keep me up ;20/05/2015;0
3365;im stressed thi wind is just kil my vib also im lik break out in pimpl gross and i dont know whyyyyy ugh shoot me ;09/09/2015;0
3366;i'm struggling 2 learn ;16/08/2015;0
3367;i'm suppos to feel bet atleast i think it ov no mor secret everyth is out in the op ;21/11/2015;0
3368;im sur i'll do someth in the next day or two that wil set them off and ev though theyv don wors i'll be the bad guy ;20/10/2015;0
3369;i'm surpr happy and peopl who mak rumo obvy don't hav a lif ;26/02/2015;1
3370;im the happiest i could ev be  baby stay with me at my el school i lov you bab ;28/03/2015;1
3371;im the on on with an ipod ful of pict ;21/08/2015;0
3372; rip granddad fiv year today miss you load grump xxx ;30/10/2015;0
3373;rip to my ipod off dang the battery act smok try to fix headphon jack suck it up ord a new on blah ;07/06/2015;0
3374;rain again in libr atm going with nan to pic at 11 and then going to concert at the colleg tonight busy lif i do lead ;01/03/2015;0
3375;random sil text from gre friend mak fac and tummy hurt from laugh too much simpl mind simpl pleas lol ;28/06/2015;1
3376;real that managingonlineforum hasn't been review on amzn in may i'd lov if someon would shar their thought httpisgdjolg ;08/08/2015;0
3377;real wish the trampolin wasnt soak right now  ;29/01/2015;0
3378;real lol ;07/04/2015;1
3379;real nee $ and nee to sav alot ;03/03/2015;0
3380;real real sad on of my best friend's left school today i'll be see him in the sum holiday though ;27/08/2015;0
3381;real sad tri to extend my stay in hawai but it didn't work out ahhh i don't want to leav i'm not look forward 2 com hom ;12/03/2015;0
3382;real sad at work yeah back to work aft a lov vac at domin republ ;04/09/2015;0
3383;reband back to the regul vet tomorrow to fix their mistak in tie has com loos to cre intern blee that is leak ;13/07/2015;0
3384;red wing ar gonn win again ;18/02/2015;0
3385;reinstal wow i was so weak ;11/05/2015;0
3386;relay for lif ;26/10/2015;1
3387;repetit of a word two tim in a tweet fail ;08/05/2015;0
3388; rerun of that hav kal pen in them mak me sad ;08/07/2015;0
3389; rev biochem a bit  now tak a break  i've deserv it let go a bit xd ;25/09/2015;1
3390;right now i so hat lif ;09/11/2015;0
3391;rip briean paig hopstak  march 1st 2009  april 30th 2009 lov you and miss you ;23/05/2015;0
3392;room reun and im is stupid new mexico ;22/08/2015;0
3393; roselyn sanchez is so beautifull ;27/04/2015;0
3394; sat  studio  jess' killah q is back wher the fuck is you ;18/02/2015;1
3395;sad sad  mgonewild  ;08/07/2015;0
3396;sad awkward ;18/04/2015;0
3397;sad cuz i can't put twit on my aim info ;16/04/2015;0
3398;sad daylak pleas mak me happy with a w ;17/10/2015;0
3399;sad fac twitter's mess up my pag ;17/07/2015;0
3400;sad fac ;30/08/2015;0
3401;sad now ;12/04/2015;0
3402; sad she won't be abl to see littl broth at jazz caf on 1st july howev i wil not miss er roberson on 8th9th of octob ;11/03/2015;0
3403; sad that i'm not going pub quiz booz again thi week wil hav to settl for a bottl of al and a movy ;26/01/2015;0
3404;sad that sunset rubdown is sold out ;13/08/2015;0
3405;sad tim in the hil ;21/04/2015;0
3406;sad to see friend go hav a good driv back to washington stat standfield famy see you again soon ;28/01/2015;0
3407;sat in wat ;28/02/2015;0
3408; scar soo bad nee a cuddl buddy oh man ash is asleep and it daaaark aahhh aly leg ;06/09/2015;0
3409;schoolbandmathsmusic lesson  ;05/08/2015;0
3410;secret fight ov boy  secret jeal of ther 'flirting'  hmm  i'm sick of it and i can't go any long sorry hun   ;11/01/2015;0
3411;see my deps her lmao  btu real it not funny fml ;03/03/2015;0
3412;she just plain freak me out ;04/04/2015;0
3413;she mak al the bul wor it httpmypictme2niu ;26/06/2015;1
3414;i'm too tir for 21 mor day of thi i miss ;15/10/2015;0
3415;i'm very sad hop for you forg ;15/06/2015;0
3416;i'm very very happy lalalalal i'm in my tayl lautn world hah ;24/04/2015;1
3417;imm just twit away at 4am in the morninglol ;18/07/2015;0
3418;in a good mood ;09/05/2015;1
3419;in a good mood ;19/01/2015;1
3420; in bed watchin 'btvs' wiv an achey head ;29/03/2015;0
3421; in cas you miss it check the new lov on the blog httpwwwstudiofourblogcom leav com to let me know what'ya think ;06/08/2015;1
3422;in on hour im going to do a french exam s im nerv aaahh ;23/05/2015;0
3423;in so much pain ;02/04/2015;0
3424;iphon upd 30 won't work for me  i keep get a mess pop up say the serv was disconect no jailbreak yet eith  ;09/01/2015;0
3425; is a littl upset at thi hair thing  work tonight  wendy's anyon  ;31/10/2015;0
3426;is an awesom band it's pronount fyi ;23/02/2015;0
3427;is anyon as turn on as i am ;15/08/2015;1
3428; is at the toyot deal wait for an oil chang ;27/05/2015;0
3429;is cold ;28/07/2015;0
3430; is doing alright thi morn  lov calc collaps ;17/02/2015;1
3431;is hurty ;16/03/2015;0
3432;is it bad ;20/03/2015;0
3433; is it me or is jeremih a lil cuty   httpbitly15tp6e ;30/05/2015;1
3434; is juss chillin' outz listenin' to dem mad tun beauty night n feelin' goooood n waitin' 4 cuz to com on ov ;26/06/2015;1
3435;is miss him already ;18/06/2015;0
3436; is not look forward to the next 6 week of hel sum sess i @temple jun 30th can't com soon enough ;28/04/2015;0
3437;is now hom alon til i myself leav for the airport friday morn ;18/09/2015;0
3438;is sad about the air frant catastroph ;04/02/2015;0
3439;is stuck at hom with a barf kid can flu season pleas be ov now ;28/02/2015;0
3440;is upset the hubby isnt in gud mood n wish i was der 2 comfort her n list lik i alway dou kno im hear if u wann talk lov u ;09/01/2015;0
3441;isn't today a wond day ;26/07/2015;1
3442;it hurt ;05/08/2015;0
3443; it is a bit aggrav that i hav run out of smok ;21/03/2015;0
3444;it is stuff i prob shouln't be talk about at al ;28/06/2015;0
3445;it mak me sad when i can't think of anyth interest to tel my grandp i must be so bor to him ;21/11/2015;0
3446; it mak me wish dear that i could contribut som to the pil sad sigh i can't ev writ fan fic how can i writ a book ;05/03/2015;0
3447;it mak the form tight i pref it now @loreliebrown new to me then lol i on start get about my writ ;08/04/2015;1
3448;it must be a horr year for airpl i real do not want to get on on any tim soonth must be someth in the air lit ;22/08/2015;0
3449;it seem when i'm singl i wak up prompt at 9am wherea when i'm not i sleep terr lat so od \ ;01/07/2015;0
3450;it suck being singl ev if it has been just 5 hour ;23/01/2015;0
3451;it tis the last the last day of autumn i don't want wint ;01/09/2015;0
3452;it was amaz when i saw it i start screaming but then my sist yel at me and told me to shutup ;11/11/2015;0
3453;it was annount that i am off leav work i thought i'll be happy to quit work oh wel i am going to man my own busy ;22/04/2015;0
3454;she's a littl dumb kind scary that she has a kid ;16/02/2015;0
3455;she's driv again ;19/11/2015;0
3456;she on morphon had 3 stint put in her heart wtf ;25/07/2015;0
3457;shooot me ;28/10/2015;0
3458;show fif ;14/07/2015;0
3459;sim 3 is mess up abit ;11/07/2015;0
3460;sim 3 is pur awesom cre simon seymo they're liv in the sam hous hah ;16/10/2015;1
3461; sit ion the gard with hayley drink ciderlov relax aft yesterdaymy first day tomorrowohhhhhh ;20/04/2015;1
3462;sit mak cooky with my cuzzy ;05/08/2015;1
3463;sleep is for los and peopl who ar vampir ;08/03/2015;1
3464;smil happy look good on you httptumblrcomx7o1xg3d9 ;27/06/2015;1
3465;smil that's what i'm doing i'm shin and bloom becaus i'm so happy i just wann dream of happy thought forev hahah ;27/01/2015;1
3466;smiley fac ;03/07/2015;1
3467;snl doesn't com on her for anoth 70 minut ;22/09/2015;0
3468;so depress i hat everyday right now ;14/06/2015;0
3469;so excit ;27/10/2015;1
3470;so fuckkkk up au'ready ;01/04/2015;0
3471;so good so good ;06/05/2015;1
3472;so happy less than a week ;04/11/2015;1
3473;so i had sush with my best friend today from sushiq man that was som of the best sush iv ev had in my lif what did you do today ;01/03/2015;0
3474;so many old but good movy on tv tonight nat lampoon vac then the princess brid wond of i wil ev get to bed ;04/05/2015;1
3475; so much for the pool  i get to wait for the maint manyay for me ;03/04/2015;0
3476;so sad so sad i at jux stand against the wal i wan jiv ;15/03/2015;0
3477;so sad i hat my internet it mak me sad ;14/08/2015;0
3478;so sad it her birthday and that bratty boy ruin it ;14/01/2015;0
3479;so so sickgonn get wrap up warm and watch som movy ;04/02/2015;0
3480;so tight right now we should won that but ep non the less had me on edg al gam odom definit puul the clutch damnit lew ;06/06/2015;0
3481;so tir  ;03/05/2015;0
3482;so tir from work httpbitlypqhgk ;02/11/2015;0
3483;so @marielgates i'm stil cury as to thi wholedavid thing ;20/02/2015;1
3484;sold anoth shirt on cafepress httpbitlyfszc2 ;21/06/2015;1
3485;som burgl brok into my par hous stol som stuff a car peopl thes day ;04/08/2015;0
3486;som peopl tak al the joy out cook meany ;04/10/2015;0
3487;someon cam for the black  whit puppy grrrrrrrrrrrrrr i lov them ;14/11/2015;0
3488;someon com and sav me ;07/06/2015;0
3489;someon giv me earphon for my musicpleas ;11/08/2015;0
3490;someon told me latin fem dont hav a sens of hum ;29/06/2015;0
3491;someth i at last night was not good ;04/08/2015;0
3492;someth tor up my tomato plant last night immedy suspect raccoon salv som green on to fry ;18/06/2015;0
3493;sometim in the night i had to get up and drag my cat to bed becaus she was scratching at the door now my tummy's al scratched ;21/04/2015;0
3494;sometim i wond ;04/06/2015;0
3495;sooo sad pleas stay ;03/11/2015;0
3496;sooo tir but i hav been get sleep at al lat mom wont let me tak sleep pil cuz i might get uuuuuuuugh ;19/04/2015;0
3497; soooo many voicemail to return and email to answ i guess i should get out of bed first ;25/09/2015;0
3498;i won't b abl to fin my hour it suck ;02/10/2015;0
3499;i won't see you at al tomorrow it work then movy then sleep bef mor work the on day a yr i should see you i won't ;01/03/2015;0
3500;i wov you ;10/09/2015;1
3501;i don't know ;21/10/2015;0
3503;iam bor ;07/11/2015;1
3504;id forgot how upset thi is ;02/04/2015;0
3505;i'd rath hav you and my girlfriend at my crib runnin round nak girl gott girlfriend on in bed nic work @mamstaylor ;03/08/2015;1
3506;idk wat to do someon get me out of thi hous fast to much tend that i dont ev noe about left out ;23/06/2015;0
3507;idk why but my heart just sank when i saw that ;28/05/2015;0
3508;if everyon in the world liv lik me we would nee 31 planet to support us httptinyurlcomlt4q4m ;09/06/2015;0
3509;if i didn't hav kar  mia at thi mom i think i would start cry mayb i'd start cry anyway ;10/07/2015;0
3510; if you end hav to eat yo word don't worry they tast lik chick ;08/11/2015;1
3511;if you follow me il follow you back and giv you a fre blowjob ;03/07/2015;0
3512;ight bro ;16/09/2015;0
3513;ihop sound good ;29/06/2015;1
3515;ily al my frendsssss ;14/07/2015;0
3516;i'm a good loos be happy i stil luv u1 ;12/09/2015;0
3517;i'm afraid that sony wil mak me want a ps3 ;07/06/2015;0
3518;im al alon they al went to gar sal ;13/11/2015;0
